timestamp_iso,timestamp_epoch,symbol,price,tape_source
2026-03-06T17:50:35Z,1772819435,SOL,84.20000000,BINANCE_SPOT
2026-03-06T17:50:37Z,1772819437,ETH,1966.25000000,BINANCE_SPOT
2026-03-06T17:50:37Z,1772819437,XRP,1.35110000,BINANCE_SPOT
2026-03-06T17:50:37Z,1772819437,BTC,68033.63000000,BINANCE_SPOT
2026-03-06T17:50:37Z,1772819437,SOL,84.19000000,BINANCE_SPOT
2026-03-06T17:50:39Z,1772819439,ETH,1966.34000000,BINANCE_SPOT
2026-03-06T17:50:39Z,1772819439,XRP,1.35120000,BINANCE_SPOT
2026-03-06T17:50:39Z,1772819439,BTC,68037.28000000,BINANCE_SPOT
2026-03-06T17:50:39Z,1772819439,SOL,84.20000000,BINANCE_SPOT
2026-03-06T17:50:41Z,1772819441,ETH,1966.35000000,BINANCE_SPOT
2026-03-06T17:50:41Z,1772819441,XRP,1.35120000,BINANCE_SPOT
2026-03-06T17:50:41Z,1772819441,BTC,68037.29000000,BINANCE_SPOT
2026-03-06T17:50:41Z,1772819441,SOL,84.19000000,BINANCE_SPOT
2026-03-06T17:50:43Z,1772819443,ETH,1966.36000000,BINANCE_SPOT
2026-03-06T17:50:43Z,1772819443,XRP,1.35110000,BINANCE_SPOT
2026-03-06T17:50:43Z,1772819443,BTC,68037.28000000,BINANCE_SPOT
2026-03-06T17:50:43Z,1772819443,SOL,84.20000000,BINANCE_SPOT
2026-03-06T17:50:45Z,1772819445,ETH,1966.90000000,BINANCE_SPOT
2026-03-06T17:50:45Z,1772819445,XRP,1.35110000,BINANCE_SPOT
2026-03-06T17:50:45Z,1772819445,BTC,68049.99000000,BINANCE_SPOT
2026-03-06T17:50:45Z,1772819445,SOL,84.23000000,BINANCE_SPOT
2026-03-06T17:50:48Z,1772819448,ETH,1966.56000000,BINANCE_SPOT
2026-03-06T17:50:48Z,1772819448,XRP,1.35120000,BINANCE_SPOT
2026-03-06T17:50:48Z,1772819448,BTC,68049.48000000,BINANCE_SPOT
2026-03-06T17:50:48Z,1772819448,SOL,84.22000000,BINANCE_SPOT
2026-03-06T17:50:50Z,1772819450,ETH,1966.54000000,BINANCE_SPOT
2026-03-06T17:50:50Z,1772819450,XRP,1.35120000,BINANCE_SPOT
